Ticker,Screening_Date,Sector,Missing_Feature_Count,Missing_Features_List
RCL,2023-12-31,Consumer Cyclical,14,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, PE_Bottom_40_Pct, PE_Bottom_20_Pct, PE_Below_Industry, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
RF,2023-12-31,Financial Services,14,"Cash_Ratio_Gt_1, Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Gross_Margin_Above_Industry, Operating_Margin_Above_Industry, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
SCHW,2023-12-31,Financial Services,14,"Cash_Ratio_Gt_1, Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Gross_Margin_Above_Industry, Operating_Margin_Above_Industry, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
STT,2023-12-31,Financial Services,14,"Cash_Ratio_Gt_1, Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Gross_Margin_Above_Industry, Operating_Margin_Above_Industry, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
T,2023-12-31,Communication Services,14,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, PE_Bottom_40_Pct, PE_Bottom_20_Pct, PE_Below_Industry, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
TAP,2023-12-31,Consumer Defensive,14,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, PE_Bottom_40_Pct, PE_Bottom_20_Pct, PE_Below_Industry, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
TFC,2023-12-31,Financial Services,14,"Cash_Ratio_Gt_1, Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Gross_Margin_Above_Industry, Operating_Margin_Above_Industry, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
TKO,2023-12-31,Communication Services,14,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, PE_Bottom_40_Pct, PE_Bottom_20_Pct, PE_Below_Industry, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
UBER,2023-12-31,Technology,14,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, PE_Bottom_40_Pct, PE_Bottom_20_Pct, PE_Below_Industry, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
VST,2023-12-31,Utilities,14,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, PE_Bottom_40_Pct, PE_Bottom_20_Pct, PE_Below_Industry, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
VTR,2023-12-31,Real Estate,14,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, PE_Bottom_40_Pct, PE_Bottom_20_Pct, PE_Below_Industry, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
WBD,2023-12-31,Communication Services,14,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, PE_Bottom_40_Pct, PE_Bottom_20_Pct, PE_Below_Industry, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
WDAY,2023-12-31,Technology,14,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, PE_Bottom_40_Pct, PE_Bottom_20_Pct, PE_Below_Industry, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
WRB,2023-12-31,Financial Services,14,"Cash_Ratio_Gt_1, Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Gross_Margin_Above_Industry, Operating_Margin_Above_Industry, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
WYNN,2023-12-31,Consumer Cyclical,14,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, PE_Bottom_40_Pct, PE_Bottom_20_Pct, PE_Below_Industry, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
XYZ,2023-12-31,Technology,14,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, PE_Bottom_40_Pct, PE_Bottom_20_Pct, PE_Below_Industry, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
ARE,2023-12-31,Real Estate,13,"Cash_Ratio_Improving, FCF_Positive, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, FCF_Top_30_Pct, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
BXP,2023-12-31,Real Estate,13,"Cash_Ratio_Improving, FCF_Positive, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, FCF_Top_30_Pct, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
DLR,2023-12-31,Real Estate,13,"Cash_Ratio_Improving, FCF_Positive, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, FCF_Top_30_Pct, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
DOC,2023-12-31,Real Estate,13,"Cash_Ratio_Improving, FCF_Positive, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, FCF_Top_30_Pct, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
KIM,2023-12-31,Real Estate,13,"Cash_Ratio_Improving, FCF_Positive, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, FCF_Top_30_Pct, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
MNST,2023-12-31,Consumer Defensive,13,"DE_Less_1, Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Long_Term_Debt_To_Equity_Ratio_Below_Industry, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
O,2023-12-31,Real Estate,13,"Cash_Ratio_Improving, FCF_Positive, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, FCF_Top_30_Pct, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
PLD,2023-12-31,Real Estate,13,"Cash_Ratio_Improving, FCF_Positive, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, FCF_Top_30_Pct, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
REG,2023-12-31,Real Estate,13,"Cash_Ratio_Improving, FCF_Positive, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, FCF_Top_30_Pct, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
AES,2023-12-31,Utilities,12,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, PE_Bottom_40_Pct, PE_Bottom_20_Pct, PE_Below_Industry, Growth_Above_Industry, Margin_Gt_Industry_Sustained"
APO,2023-12-31,Financial Services,12,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, PE_Bottom_40_Pct, PE_Bottom_20_Pct, PE_Below_Industry, Growth_Above_Industry, Margin_Gt_Industry_Sustained"
BKNG,2023-12-31,Consumer Cyclical,12,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Gross_Margin_Above_Industry, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
BKR,2023-12-31,Energy,12,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, PE_Bottom_40_Pct, PE_Bottom_20_Pct, PE_Below_Industry, Growth_Above_Industry, Margin_Gt_Industry_Sustained"
CRWD,2023-12-31,Technology,12,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, PE_Bottom_40_Pct, PE_Bottom_20_Pct, PE_Below_Industry, Growth_Above_Industry, Margin_Gt_Industry_Sustained"
DASH,2023-12-31,Consumer Cyclical,12,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, PE_Bottom_40_Pct, PE_Bottom_20_Pct, PE_Below_Industry, Growth_Above_Industry, Margin_Gt_Industry_Sustained"
ERIE,2023-12-31,Financial Services,12,"Cash_Ratio_Gt_1, Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Gross_Margin_Above_Industry, Operating_Margin_Above_Industry, Growth_Above_Industry, Margin_Gt_Industry_Sustained"
TFC,2024-06-30,Financial Services,12,"Cash_Ratio_Gt_1, Cash_Ratio_Improving, FCF_Positive, FCF_Growing, FCF_Growing_Sustained, Op_Margin_Gt_Hist_Avg, PE_Bottom_40_Pct, PE_Bottom_20_Pct, FCF_Top_30_Pct, PE_Below_Industry, Gross_Margin_Above_Industry, Operating_Margin_Above_Industry"
TFC,2024-12-31,Financial Services,12,"Cash_Ratio_Gt_1, Cash_Ratio_Improving, FCF_Positive, FCF_Growing, FCF_Growing_Sustained, Op_Margin_Gt_Hist_Avg, PE_Bottom_40_Pct, PE_Bottom_20_Pct, FCF_Top_30_Pct, PE_Below_Industry, Gross_Margin_Above_Industry, Operating_Margin_Above_Industry"
A,2023-12-31,Healthcare,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
ABBV,2023-12-31,Healthcare,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
ABNB,2023-12-31,Consumer Cyclical,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
ABT,2023-12-31,Healthcare,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
ADBE,2023-12-31,Technology,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
ADI,2023-12-31,Technology,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
ADM,2023-12-31,Consumer Defensive,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
ADSK,2023-12-31,Technology,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
AEE,2023-12-31,Utilities,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
AEP,2023-12-31,Utilities,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
AJG,2023-12-31,Financial Services,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
AKAM,2023-12-31,Technology,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
ALGN,2023-12-31,Healthcare,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
AMAT,2023-12-31,Technology,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
AMD,2023-12-31,Technology,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
AME,2023-12-31,Industrials,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
AMGN,2023-12-31,Healthcare,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
AMT,2023-12-31,Real Estate,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
ANET,2023-12-31,Technology,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
AON,2023-12-31,Financial Services,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
AOS,2023-12-31,Industrials,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
APH,2023-12-31,Technology,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
APTV,2023-12-31,Consumer Cyclical,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
AVGO,2023-12-31,Technology,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
AVY,2023-12-31,Consumer Cyclical,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
AWK,2023-12-31,Utilities,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
AXON,2023-12-31,Industrials,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
BALL,2023-12-31,Consumer Cyclical,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
BG,2023-12-31,Consumer Defensive,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
BIIB,2023-12-31,Healthcare,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
BLDR,2023-12-31,Industrials,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
BLK,2023-12-31,Financial Services,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
BMY,2023-12-31,Healthcare,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
